1161940	https://www.jamendo.com/track/1161940	https://mp3d.jamendo.com/download/track/1161940/mp32	https://usercontent.jamendo.com?type=album&id=139585&width=200&trackid=1161940	mp3	\N	by	3.0	Kellee Maize	https://www.jamendo.com/artist/357359/Kellee_Maize	In Tune (J. Glaze Remix)	{"release_date": "2014-10-23", "downloads": "0", "listens": "4975449", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by/3.0/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "female", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "happy", "provider": "jamendo"}, {"name": "love", "provider": "jamendo"}, {"name": "acoustic", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}, {"name": "electopop", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	346000	\N	\N	{"pop", "dance", "electronic"}	{"title": "The Remixes (2015)", "foreign_landing_url": "https://www.jamendo.com/album/139585/the-remixes-2015", "url": "https://usercontent.jamendo.com?type=album&id=139585&width=200&trackid=1161940", "creator": "Kellee Maize", "creator_url": "https://www.jamendo.com/artist/357359/Kellee_Maize", "foreign_identifier": "139585"}	1	\N
825002	https://www.jamendo.com/track/825002	https://mp3d.jamendo.com/download/track/825002/mp32	https://usercontent.jamendo.com?type=album&id=96457&width=200&trackid=825002	mp3	\N	by-nc-sa	3.0	®starmann65	https://www.jamendo.com/artist/359329/starmann65	Soprano Trance is Back -FINAL RELEASE- produced by starmann65	{"release_date": "2011-08-10", "downloads": "0", "listens": "554047", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-nc-sa/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-nc-sa/3.0/"}	[{"name": "instrumental", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	334000	\N	\N	{}	{"title": "Soprano Trance is Back -FINAL RELEASE-", "foreign_landing_url": "https://www.jamendo.com/album/96457/soprano-trance-is-back-final-release", "url": "https://usercontent.jamendo.com?type=album&id=96457&width=200&trackid=825002", "creator": "®starmann65", "creator_url": "https://www.jamendo.com/artist/359329/starmann65", "foreign_identifier": "96457"}	1	\N
26738	https://www.jamendo.com/track/26738	https://mp3d.jamendo.com/download/track/26738/mp32	https://usercontent.jamendo.com?type=album&id=3661&width=200&trackid=26738	mp3	\N	by-sa	2.5	Tryad	https://www.jamendo.com/artist/104/tryad	Alone	{"lyrics": "is there anyone awake here is there anyone who shares is there anyone alive here is there anyone who cares home lights flicker over oceans of land will one human hold my hand is there anyone aware here is there anyone who feels is there anyone alone here is there anyone who's real", "release_date": "2006-12-21", "downloads": "0", "listens": "2774869", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-sa/2.5/", "raw_license_url": "http://creativecommons.org/licenses/by-sa/2.5/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "female", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "acoustic", "provider": "jamendo"}, {"name": "vocal", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	256000	\N	\N	{}	{"title": "Listen", "foreign_landing_url": "https://www.jamendo.com/album/3661/listen", "url": "https://usercontent.jamendo.com?type=album&id=3661&width=200&trackid=26738", "creator": "Tryad", "creator_url": "https://www.jamendo.com/artist/104/tryad", "foreign_identifier": "3661"}	3	\N
1248105	https://www.jamendo.com/track/1248105	https://mp3d.jamendo.com/download/track/1248105/mp32	https://usercontent.jamendo.com?type=album&id=149468&width=200&trackid=1248105	mp3	\N	by-nc-nd	3.0	LukHash	https://www.jamendo.com/artist/353807/SH_MUSIC_(lukhash)	THE OTHER SIDE	{"release_date": "2015-07-10", "downloads": "0", "listens": "1870444", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-nc-nd/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-nc-nd/3.0/"}	[{"name": "instrumental", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "synthesizer", "provider": "jamendo"}, {"name": "advertising", "provider": "jamendo"}, {"name": "party", "provider": "jamendo"}, {"name": "energetic", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	212000	\N	\N	{"electronic", "dubstep", "electronica"}	{"title": "The Other Side", "foreign_landing_url": "https://www.jamendo.com/album/149468/the-other-side", "url": "https://usercontent.jamendo.com?type=album&id=149468&width=200&trackid=1248105", "creator": "LukHash", "creator_url": "https://www.jamendo.com/artist/353807/SH_MUSIC_(lukhash)", "foreign_identifier": "149468"}	3	\N
1057482	https://www.jamendo.com/track/1057482	https://mp3d.jamendo.com/download/track/1057482/mp32	https://usercontent.jamendo.com?type=album&id=124709&width=200&trackid=1057482	mp3	\N	by-sa	3.0	Dayung	https://www.jamendo.com/artist/436872/Dayung	Sorry	{"release_date": "2013-08-21", "downloads": "0", "listens": "921146", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-sa/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-sa/3.0/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "male", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "electricguitar", "provider": "jamendo"}, {"name": "drums", "provider": "jamendo"}, {"name": "vocal", "provider": "jamendo"}, {"name": "upbeat", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}, {"name": "sorry", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	228000	\N	\N	{"rock", "pop"}	{"title": "Sorry", "foreign_landing_url": "https://www.jamendo.com/album/124709/sorry", "url": "https://usercontent.jamendo.com?type=album&id=124709&width=200&trackid=1057482", "creator": "Dayung", "creator_url": "https://www.jamendo.com/artist/436872/Dayung", "foreign_identifier": "124709"}	7	\N
1180601	https://www.jamendo.com/track/1180601	https://mp3d.jamendo.com/download/track/1180601/mp32	https://usercontent.jamendo.com?type=album&id=142065&width=200&trackid=1180601	mp3	\N	by-nd	3.0	Cartel	https://www.jamendo.com/artist/7349/cartel	Drake2	{"release_date": "2014-12-31", "downloads": "0", "listens": "2046047", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-nd/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-nd/3.0/"}	[{"name": "instrumental", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "drake", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	271000	\N	\N	{"hiphop", "rap", "rnb"}	{"title": "Major Label Style Beats: Volume 2", "foreign_landing_url": "https://www.jamendo.com/album/142065/major-label-style-beats-volume-2", "url": "https://usercontent.jamendo.com?type=album&id=142065&width=200&trackid=1180601", "creator": "Cartel", "creator_url": "https://www.jamendo.com/artist/7349/cartel", "foreign_identifier": "142065"}	10	\N
1187780	https://www.jamendo.com/track/1187780	https://mp3d.jamendo.com/download/track/1187780/mp32	https://usercontent.jamendo.com?type=album&id=142959&width=200&trackid=1187780	mp3	\N	by-sa	3.0	Neon NiteClub	https://www.jamendo.com/artist/371777/Neon_NiteClub_(2)	I Want You	{"release_date": "2015-01-20", "downloads": "0", "listens": "2244453", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-sa/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-sa/3.0/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "male", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "vocal", "provider": "jamendo"}, {"name": "energetic", "provider": "jamendo"}, {"name": "fun", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}, {"name": "groovey", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	248000	\N	\N	{"pop", "dance", "electrofunk"}	{"title": "After Hours", "foreign_landing_url": "https://www.jamendo.com/album/142959/after-hours", "url": "https://usercontent.jamendo.com?type=album&id=142959&width=200&trackid=1187780", "creator": "Neon NiteClub", "creator_url": "https://www.jamendo.com/artist/371777/Neon_NiteClub_(2)", "foreign_identifier": "142959"}	3	\N
1165005	https://www.jamendo.com/track/1165005	https://mp3d.jamendo.com/download/track/1165005/mp32	https://usercontent.jamendo.com?type=album&id=140048&width=200&trackid=1165005	mp3	\N	by-sa	3.0	Modern Pitch	https://www.jamendo.com/artist/444576/Modern_Pitch	Boys, Girls, Toys & Words	{"release_date": "2014-11-06", "downloads": "0", "listens": "3561474", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-sa/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-sa/3.0/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "male", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "drums", "provider": "jamendo"}, {"name": "bass", "provider": "jamendo"}, {"name": "acoustic", "provider": "jamendo"}, {"name": "vocal", "provider": "jamendo"}, {"name": "energetic", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	357000	\N	\N	{"rock", "pop", "indie"}	{"title": "Eye Of The Storm", "foreign_landing_url": "https://www.jamendo.com/album/140048/eye-of-the-storm", "url": "https://usercontent.jamendo.com?type=album&id=140048&width=200&trackid=1165005", "creator": "Modern Pitch", "creator_url": "https://www.jamendo.com/artist/444576/Modern_Pitch", "foreign_identifier": "140048"}	2	\N
1206092	https://www.jamendo.com/track/1206092	https://mp3d.jamendo.com/download/track/1206092/mp32	https://usercontent.jamendo.com?type=album&id=144887&width=200&trackid=1206092	mp3	\N	by-nc-sa	3.0	Proyecto G	https://www.jamendo.com/artist/463872/Proyecto_G_(2)	hermosa experiencia / de La Banda MS / Con Proyecto G	{"lyrics": "Entre mas te miro yo mas me convenzo que estando a tu lado me siento completo eres brisa fresca que baña mi cuerpo eres un regalo bajado del cielo me gustas bastante de aquí hasta las nubes por eso te quiero... es tan placentero cursar las miradas oír de tus labios decir que me amas tocar con mis manos tu piel tan hermosa despiertan mis ganas por volverte loca llenarte de besos y poco a poquito quitarte la ropa.... quiero disfrutar-te de pies a cabeza, quiero saborearte to dita completa, comprar todo el tiempo que sea necesario y que ese momento se quede gravado en mi para siempre.. !que hermosa experiencia...! tenerte a mi lado. se va la tristeza cuando estas con migo y con tus caricias me quitas el frió y no es coincidencia que te quiera tanto tu me das motivos para amarte a diario cuando estas cerquita quisiera que el tiempo corriera despacio. quiero disfrutar-te de pies a cabeza, quiero saborearte to dita completa, comprar todo el tiempo que sea necesario y que ese momento se quede gravado en mi para siempre.. !que hermosa experiencia...! tenerte a mi lado.", "release_date": "2015-03-08", "downloads": "0", "listens": "1129740", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-nc-sa/3.0/", "raw_license_url": "http://creativecommons.org/licenses/by-nc-sa/3.0/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "male", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "vocal", "provider": "jamendo"}, {"name": "90s", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}, {"name": "bandams", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	156000	\N	\N	{"country", "filmscore"}	{"title": "Grupo Proyecto G / Grabación de Ensayo / Fecha 26-02-2015", "foreign_landing_url": null, "url": "https://usercontent.jamendo.com?type=album&id=144887&width=200&trackid=1206092", "creator": "Proyecto G", "creator_url": "https://www.jamendo.com/artist/463872/Proyecto_G_(2)", "foreign_identifier": "144887"}	5	\N
26736	https://www.jamendo.com/track/26736	https://mp3d.jamendo.com/download/track/26736/mp32	https://usercontent.jamendo.com?type=album&id=3661&width=200&trackid=26736	mp3	\N	by-sa	2.5	Tryad	https://www.jamendo.com/artist/104/tryad	Struttin'	{"lyrics": "cold crispy crunchy crackle pulsating electrical static it's just so automatic my piece of personal plastic instant phat packet zap beat net delivery fix baby blonde battery barbies ain't got nothing on this key ticks go clickity clack holowach hits his hard drive hack download track and bounce right back p2p is where it's at spot rip sample and clip zip burn spin and spit some sonic assembly line trip shooting strait, strait from the hip speaking to this tiny box through wires words walk struttin down browser blocks world-wide transmission talk fuzzy flicker fm falls drm dashed to the walls podcast broadcasts signal no noise global infinite internet choice music junkies get all for free major labels don't get me contracts kiss my industry i'll sing the system to its knees try to stop a genie loose lawyers can't hold back the truth we the people, we the youth you the media, we're now too evolving global brain planet transmit tell-tale train virtual visual psychic plane alpha omega ascension game serket dot net beams it down rj carries the classical crown arna ema sing some rounds try^d kicks the combined sound", "release_date": "2006-12-21", "downloads": "0", "listens": "2910583", "playlists": "0", "license_url": "https://creativecommons.org/licenses/by-sa/2.5/", "raw_license_url": "http://creativecommons.org/licenses/by-sa/2.5/"}	[{"name": "vocal", "provider": "jamendo"}, {"name": "male", "provider": "jamendo"}, {"name": "speed_medium", "provider": "jamendo"}, {"name": "acoustic", "provider": "jamendo"}, {"name": "vocal", "provider": "jamendo"}, {"name": "voice", "provider": "jamendo"}]	{music}	f	jamendo	jamendo	provider_api	242000	\N	\N	{"alternativehiphop"}	{"title": "Listen", "foreign_landing_url": "https://www.jamendo.com/album/3661/listen", "url": "https://usercontent.jamendo.com?type=album&id=3661&width=200&trackid=26736", "creator": "Tryad", "creator_url": "https://www.jamendo.com/artist/104/tryad", "foreign_identifier": "3661"}	1	\N
